# x_m, y_m, w_tr_right_m, w_tr_left_m
-2.818012807681765253e+01, 1.503976634749312780e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.884612369358311668e+01, 1.518287293019449180e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.951211931034858083e+01, 1.532597951289584515e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.017811492711404142e+01, 1.546908609559719849e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.080489307859127379e+01, 1.573587965697763735e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.136639282830914510e+01, 1.612155787340947199e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.183766868585173881e+01, 1.661342037620955736e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.214141272056026821e+01, 1.722314918227193559e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.231075108885998759e+01, 1.788296292309950175e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.238640540777720389e+01, 1.855994599496499475e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.239946241357178280e+01, 1.924101806909735757e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.237061146911126031e+01, 1.992160405085645891e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.231314984223384812e+01, 2.060037339091232056e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.223564190550140296e+01, 2.127714674684970220e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.214369020222095941e+01, 2.195210936790889633e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.204103347548966241e+01, 2.262552695902164857e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.193021857022185372e+01, 2.329765024557981690e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.181301468158693169e+01, 2.396868892110613913e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.169067263779641053e+01, 2.463880986532772255e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.156409005105881604e+01, 2.530814274536433217e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.143391836670326356e+01, 2.597678688700867866e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.130063337542263824e+01, 2.664481740028078605e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.116458228296245636e+01, 2.731229006324433684e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.102601540798823976e+01, 2.797924499179885061e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.088510754875481723e+01, 2.864570926748774582e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.074197219439348672e+01, 2.931169870125912880e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.059667058049855726e+01, 2.997721887117346640e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.071556926401186161e+01, 3.064795932665685996e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.109924556961343711e+01, 3.121082889243848513e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.166994587024957042e+01, 3.158275741032479189e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.232758309239134320e+01, 3.176036073128731374e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
